,name,sub_type,category,line_name,type,latitude,longitude,coordinates
5750,Sekolah Kebangsaan Wakaf Stan,primary,education,,Public School,6.068,102.288,"(6.068, 102.288)"
5751,Sekolah Kebangsaan Demit (2),primary,education,,Public School,6.12193,102.294,"(6.1219, 102.294)"
5752,Sekolah Kebangsaan Sri Bemban,primary,education,,Public School,6.12627,102.259,"(6.1263, 102.259)"
5753,Sekolah Kebangsaan Seribong,primary,education,,Public School,6.06537,102.265,"(6.0654, 102.265)"
5754,Sekolah Kebangsaan Sultan Ismail (3),primary,education,,Public School,6.1038,102.241,"(6.1038, 102.241)"
5755,Sekolah Kebangsaan Islah,primary,education,,Public School,6.12667,102.259,"(6.1267, 102.259)"
5756,Sekolah Menengah Kebangsaan Panji,secondary,education,,Public School,6.12375,102.295,"(6.1238, 102.295)"
5757,Sekolah Kebangsaan Sultan Ismail (1),cluster,education,,Public School,6.10574,102.23899999999999,"(6.1057, 102.239)"
5758,Sekolah Kebangsaan Raja Bahar,primary,education,,Public School,6.11279,102.306,"(6.1128, 102.306)"
5759,Sekolah Kebangsaan Tiong,primary,education,,Public School,6.06968,102.24799999999999,"(6.0697, 102.248)"
5760,Sekolah Kebangsaan Kota Jembal,primary,education,,Public School,6.11351,102.307,"(6.1135, 102.307)"
5761,Sekolah Menengah Kebangsaan Raja Sakti,secondary,education,,Public School,6.11643,102.306,"(6.1164, 102.306)"
5762,Sekolah Wadi Sofia,primary,education,,Private School,6.064733,102.29496800000001,"(6.0647, 102.295)"
5763,Sekolah Menengah Kebangsaan Pintu Geng,secondary,education,,Public School,6.09932,102.23299999999999,"(6.0993, 102.233)"
5764,Sekolah Kebangsaan Paloh Pintu Gang,primary,education,,Public School,6.09963,102.23299999999999,"(6.0996, 102.233)"
5765,Wadi Sofia International School,primary,education,,International School,6.064019999999999,102.29709,"(6.064, 102.2971)"
5766,Sekolah Kebangsaan Seri Chempaka,primary,education,,Public School,6.1375,102.271,"(6.1375, 102.271)"
5767,Sekolah Menengah Kebangsaan Kota,secondary,education,,Public School,6.0843,102.234,"(6.0843, 102.234)"
5768,Sekolah Kebangsaan Seri Kota,primary,education,,Public School,6.08427,102.234,"(6.0843, 102.234)"
5769,Sekolah Rendah Agama Tengku Amalin A'Ishah Putri,cluster,education,,Public School,6.137721,102.26991,"(6.1377, 102.2699)"
5770,Sekolah Menengah Agama Tengku Amalin A'Ishah Putri,cluster,education,,Public School,6.137836,102.268682,"(6.1378, 102.2687)"
5771,Sekolah Menengah Ugama (Arab) Al-Yunusiah,secondary,education,,Public School,6.07627,102.309,"(6.0763, 102.309)"
5772,Sekolah Kebangsaan Kota,primary,education,,Public School,6.08507,102.23299999999999,"(6.0851, 102.233)"
5773,Sekolah Kebangsaan Kampung Sireh,primary,education,,Public School,6.118530000000001,102.23700000000001,"(6.1185, 102.237)"
5774,Sekolah Kebangsaan Padang Garong 1,primary,education,,Public School,6.1258300000000006,102.242,"(6.1258, 102.242)"
5775,Sekolah Kebangsaan Panji,primary,education,,Public School,6.12909,102.301,"(6.1291, 102.301)"
5776,Sekolah Menengah Kebangsaan Puteri,secondary,education,,Public School,6.133290000000001,102.25,"(6.1333, 102.25)"
5777,Sekolah Menengah Kebangsaan Kota Bharu,secondary,education,,Public School,6.134440000000001,102.25,"(6.1344, 102.25)"
5778,Sekolah Menengah Kebangsaan Panchor Perdana,secondary,education,,Public School,6.1334599999999995,102.29899999999999,"(6.1335, 102.299)"
5779,Sekolah Menengah Kebangsaan Ismail Petra,cluster,education,,Public School,6.13403,102.24799999999999,"(6.134, 102.248)"
5780,Kota Bharu Medical Centre,hospital,healthcare,,Private,6.1050265,102.2596709,"(6.105, 102.2597)"
5781,Klinik Desa Bayu Bayam,clinic,healthcare,,Government,6.121951999999999,102.271395,"(6.122, 102.2714)"
5782,Klinik Desa Wakaf Stan,clinic,healthcare,,Government,6.07333,102.29028000000001,"(6.0733, 102.2903)"
5783,Klinik Desa Kampung Mentuan,clinic,healthcare,,Government,6.081137,102.299549,"(6.0811, 102.2995)"
5784,"Hospital Raja Perempuan Zainab Ii, Kota Bharu",hospital,healthcare,,Government,6.125567,102.24569100000001,"(6.1256, 102.2457)"
5785,Klinik Desa Kampung Chempaka,clinic,healthcare,,Government,6.13667,102.27528000000001,"(6.1367, 102.2753)"
5786,Pusat Perubatan An-Nisa,hospital,healthcare,,Private,6.1209654,102.2404531,"(6.121, 102.2405)"
5787,Klinik Desa Kampung Parit,clinic,healthcare,,Government,6.054848000000001,102.273308,"(6.0548, 102.2733)"
5788,Klinik Kesihatan Pintu Geng,clinic,healthcare,,Government,6.101671,102.230999,"(6.1017, 102.231)"
5789,Klinik Desa Panji,clinic,healthcare,,Government,6.1293,102.30091,"(6.1293, 102.3009)"
5790,Klinik Desa Kampung Pintu Geng,clinic,healthcare,,Government,6.1016699999999995,102.23056,"(6.1017, 102.2306)"
5791,Sekolah Kebangsaan Gayang,primary,education,,Public School,6.13485,116.14661000000001,"(6.1348, 116.1466)"
5792,Sekolah Kebangsaan Nongkolud,primary,education,,Public School,6.13097,116.21083999999999,"(6.131, 116.2108)"
5793,Sekolah Kebangsaan Kauluan,primary,education,,Public School,6.12021,116.23817,"(6.1202, 116.2382)"
5794,Sekolah Kebangsaan Bungalio,primary,education,,Public School,6.1006599999999995,116.24888,"(6.1007, 116.2489)"
5795,Sekolah Kebangsaan Mengkabong,primary,education,,Public School,6.1459,116.20195,"(6.1459, 116.202)"
5796,Sekolah Kebangsaan Berungis Tuaran,primary,education,,Public School,6.147530000000001,116.21861000000001,"(6.1475, 116.2186)"
5797,Klinik Desa Kauluan,clinic,healthcare,,Government,6.11944,116.2375,"(6.1194, 116.2375)"
5798,Klinik Desa Mengkabong,clinic,healthcare,,Government,6.14305,116.20561000000001,"(6.143, 116.2056)"
5799,Hospital Tuaran,hospital,healthcare,,Government,6.14395,116.21911000000001,"(6.144, 116.2191)"
5800,Sekolah Menengah Kebangsaan Putera,secondary,education,,Public School,6.134519999999999,102.24700000000001,"(6.1345, 102.247)"
5801,Sekolah Kebangsaan Ismail Petra (1),primary,education,,Public School,6.13499,102.24600000000001,"(6.135, 102.246)"
5802,Sekolah Kebangsaan Merbau,primary,education,,Public School,6.13319,102.23899999999999,"(6.1332, 102.239)"
5803,Sekolah Kebangsaan Padang Garong 2,primary,education,,Public School,6.13555,102.24600000000001,"(6.1356, 102.246)"
5804,Sekolah Menengah Kebangsaan Zainab 2,secondary,education,,Public School,6.1336900000000005,102.23899999999999,"(6.1337, 102.239)"
5805,Sekolah Jenis Kebangsaan (Cina) Chung Cheng,primary,education,,Public School,6.13689,102.242,"(6.1369, 102.242)"
5806,Sekolah Menengah Kebangsaan Chung Cheng,secondary,education,,Public School,6.13733,102.241,"(6.1373, 102.241)"
5807,Sekolah Jenis Kebangsaan (Cina) Chung Hwa,primary,education,,Public School,6.13705,102.24,"(6.137, 102.24)"
5808,Sekolah Menengah Kebangsaan Chung Hwa,secondary,education,,Public School,6.13746,102.23899999999999,"(6.1375, 102.239)"
5809,Sekolah Kebangsaan Tengku Indera Petra,primary,education,,Public School,6.13951,102.24600000000001,"(6.1395, 102.246)"
5810,Sekolah Kebangsaan Pasir Pekan,primary,education,,Public School,6.1184199999999995,102.221,"(6.1184, 102.221)"
5811,Sekolah Kebangsaan Padang Pohon Tanjung,primary,education,,Public School,6.12665,102.221,"(6.1266, 102.221)"
5812,Sekolah Menengah Kebangsaan (Agama) Falahiah,cluster,education,,Public School,6.1174599999999995,102.21700000000001,"(6.1175, 102.217)"
5813,Sekolah Menengah Kebangsaan Tanjung Mas,secondary,education,,Public School,6.14536,102.259,"(6.1454, 102.259)"
5814,Sekolah Menengah Kebangsaan Mahmud Mahyidin,secondary,education,,Public School,6.1163300000000005,102.21600000000001,"(6.1163, 102.216)"
5815,Brainy Bunch - Pengkalan Chepa,elementary,education,,Preschool,6.145128,102.26018499999999,"(6.1451, 102.2602)"
5816,Sekolah Menengah Kebangsaan Tanjong Chat,secondary,education,,Public School,6.14684,102.24785200000001,"(6.1468, 102.2479)"
5817,Sekolah Kebangsaan Penambang,primary,education,,Public School,6.14461,102.23700000000001,"(6.1446, 102.237)"
5818,Sekolah Kebangsaan Tanjong Mas,primary,education,,Public School,6.14711,102.259,"(6.1471, 102.259)"
5819,Sekolah Menengah Kebangsaan Penambang,secondary,education,,Public School,6.14818,102.23899999999999,"(6.1482, 102.239)"
5820,Sekolah Kebangsaan Palekbang,primary,education,,Public School,6.14497,102.223,"(6.145, 102.223)"
5821,Sekolah Kebangsaan Kutan,primary,education,,Public School,6.10015,102.21,"(6.1002, 102.21)"
5822,Sekolah Kebangsaan Morak,primary,education,,Public School,6.13709,102.215,"(6.1371, 102.215)"
5823,Sekolah Menengah Kebangsaan Kutan,secondary,education,,Public School,6.09972,102.209,"(6.0997, 102.209)"
5824,Sekolah Kebangsaan Redang,primary,education,,Public School,6.15635,102.24700000000001,"(6.1564, 102.247)"
5825,Sekolah Kebangsaan Abdul Hadi,primary,education,,Public School,6.15741,102.24700000000001,"(6.1574, 102.247)"
5826,Klinik Desa Pasir Pekan Hilir,clinic,healthcare,,Government,6.1261,102.22289,"(6.1261, 102.2229)"
5827,Klinik  Desa Palekbang,clinic,healthcare,,Government,6.1434239999999996,102.223985,"(6.1434, 102.224)"
5828,Klinik Desa Kampung Tikat,clinic,healthcare,,Government,6.15412,102.24327,"(6.1541, 102.2433)"
5829,Klinik Desa Kutan,clinic,healthcare,,Government,6.096951,102.208927,"(6.097, 102.2089)"
5830,Sekolah Agama Suria,primary,education,,Public School,6.152105000000001,116.22348000000001,"(6.1521, 116.2235)"
5831,Sekolah Kebangsaan Seri Kampong Laut,primary,education,,Public School,6.15576,102.228,"(6.1558, 102.228)"
5832,Sekolah Menengah Kebangsaan Kampong Laut,secondary,education,,Public School,6.1565900000000005,102.228,"(6.1566, 102.228)"
5833,Sekolah Kebangsaan Kampong Laut,primary,education,,Public School,6.1580699999999995,102.228,"(6.1581, 102.228)"
5834,Sekolah Kebangsaan Kebakat Jaya,primary,education,,Public School,6.13285,102.20200000000001,"(6.1328, 102.202)"
5835,Sekolah Kebangsaan Wakaf Bharu,primary,education,,Public School,6.11797,102.197,"(6.118, 102.197)"
5836,Sekolah Menengah Kebangsaan Wakaf Bharu,secondary,education,,Public School,6.11713,102.197,"(6.1171, 102.197)"
5837,Klinik Desa Kampung Laut,clinic,healthcare,,Government,6.15848,102.2304,"(6.1585, 102.2304)"
5838,Klinik Desa Morak,clinic,healthcare,,Government,6.137429,102.21050699999999,"(6.1374, 102.2105)"
5839,Klinik Desa Padang Rokma,clinic,healthcare,,Government,6.119289,102.196519,"(6.1193, 102.1965)"
5840,Sekolah Jenis Kebangsaan (Cina) St Phillip,primary,education,,Public School,6.13729,116.26413000000001,"(6.1373, 116.2641)"
5841,Sekolah Menengah Advent Tamparuli,secondary,education,,Private School,6.1332,116.2658,"(6.1332, 116.2658)"
5842,Sekolah Kebangsaan Pekan Tamparuli,primary,education,,Public School,6.1422,116.25974,"(6.1422, 116.2597)"
5843,Sekolah Jenis Kebangsaan (Cina) Chung Hwa Tamparuli,primary,education,,Public School,6.13702,116.26921999999999,"(6.137, 116.2692)"
5844,Sekolah Menengah Kebangsaan Tamparuli,secondary,education,,Public School,6.1443900000000005,116.26056000000001,"(6.1444, 116.2606)"
5845,Sekolah Kebangsaan Bantayan,primary,education,,Public School,6.14925,116.26076,"(6.1492, 116.2608)"
5846,Sekolah Kebangsaan Bawang,primary,education,,Public School,6.12847,116.28838,"(6.1285, 116.2884)"
5847,Sekolah Kebangsaan Rangalau Baru,primary,education,,Public School,6.10409,116.26167,"(6.1041, 116.2617)"
5848,Sekolah Menengah Kebangsaan Sungai Damit,secondary,education,,Public School,6.16515,116.241,"(6.1652, 116.241)"
5849,Sekolah Kebangsaan Rangalau Lama,primary,education,,Public School,6.1029800000000005,116.26876000000001,"(6.103, 116.2688)"
5850,Sekolah Kebangsaan Sungai Damit,primary,education,,Public School,6.16484,116.24048,"(6.1648, 116.2405)"
5851,Sekolah Kebangsaan Bundung,primary,education,,Public School,6.1826099999999995,116.2605,"(6.1826, 116.2605)"
5852,Klinik Desa Bantayan,clinic,healthcare,,Government,6.14818,116.25965,"(6.1482, 116.2596)"
5853,Sekolah Jenis Kebangsaan (Cina) Chen Sin,primary,education,,Public School,6.17526,116.22828999999999,"(6.1753, 116.2283)"
5854,Sekolah Menengah Kebangsaan Badin,secondary,education,,Public School,6.17662,116.22712,"(6.1766, 116.2271)"
5855,Sekolah Kebangsaan Pekan Tuaran,primary,education,,Public School,6.17989,116.22706000000001,"(6.1799, 116.2271)"
5856,Sekolah Kebangsaan Taman Uda,cluster,education,,Public School,6.145569999999999,100.38807,"(6.1456, 100.3881)"
5857,Sekolah Menengah Kebangsaan Sultanah Bahiyah,cluster,education,,Public School,6.1424900000000004,100.38583,"(6.1425, 100.3858)"
5858,Sekolah Menengah Kebangsaan Dato' Syed Omar,secondary,education,,Public School,6.14163,100.38821999999999,"(6.1416, 100.3882)"
5859,Sekolah Kebangsaan Taman Rakyat,cluster,education,,Public School,6.13998,100.38423,"(6.14, 100.3842)"
5860,Sekolah Kebangsaan Hj Mohd Shariff,cluster,education,,Public School,6.13806,100.38001,"(6.1381, 100.38)"
5861,Sekolah Menengah Kebangsaan Syed Mohamed Al-Bukhary,secondary,education,,Public School,6.13737,100.37839,"(6.1374, 100.3784)"
5862,Sekolah Jenis Kebangsaan (Tamil) Barathy,primary,education,,Public School,6.13525,100.38013000000001,"(6.1352, 100.3801)"
5863,AIU-Irsyad International School,primary,education,,International School,6.1344754,100.38770059999999,"(6.1345, 100.3877)"
5864,Sekolah Menengah Kebangsaan Darulaman,secondary,education,,Public School,6.13475,100.37849,"(6.1348, 100.3785)"
5865,Sekolah Kebangsaan Tunku Abdul Halim,primary,education,,Public School,6.13548,100.37706999999999,"(6.1355, 100.3771)"
5866,Kolej Vokasional Alor Setar,secondary,education,,Public School,6.1342,100.37753000000001,"(6.1342, 100.3775)"
5867,Sekolah Kebangsaan Sultanah Asma,primary,education,,Public School,6.1346300000000005,100.39166999999999,"(6.1346, 100.3917)"
5868,Sekolah Kebangsaan Seri Amar Diraja,primary,education,,Public School,6.158530000000001,100.37340999999999,"(6.1585, 100.3734)"
5869,Sekolah Menengah Kebangsaan Alor Merah,secondary,education,,Public School,6.161954,100.372813,"(6.162, 100.3728)"
5870,Sekolah Jenis Kebangsaan (Cina) Kee Chee,primary,education,,Public School,6.12753,100.38667,"(6.1275, 100.3867)"
5871,Sekolah Menengah Kebangsaan Tunku Abdul Malik,secondary,education,,Public School,6.163130000000001,100.37189000000001,"(6.1631, 100.3719)"
5872,Sekolah Menengah Kebangsaan Tunku Sofiah,secondary,education,,Public School,6.127269999999999,100.39005,"(6.1273, 100.39)"
5873,Sekolah Menengah Kebangsaan Hutan Kampong,secondary,education,,Public School,6.15494,100.40281999999999,"(6.1549, 100.4028)"
5874,Sekolah Kebangsaan Suka Menanti,primary,education,,Public School,6.15792,100.36573,"(6.1579, 100.3657)"
5875,Sekolah Kebangsaan Convent,cluster,education,,Public School,6.1273,100.39452,"(6.1273, 100.3945)"
5876,Sekolah Kebangsaan Hutan Kampong,primary,education,,Public School,6.16533,100.40409,"(6.1653, 100.4041)"
5877,Sekolah Kebangsaan Jalan Datuk Kumbar,primary,education,,Public School,6.122364,100.39919499999999,"(6.1224, 100.3992)"
5878,Sekolah Kebangsaan Taman Awana,primary,education,,Public School,6.152386,100.412598,"(6.1524, 100.4126)"
5879,Sekolah Menengah Kebangsaan Mergong,secondary,education,,Public School,6.1410800000000005,100.35153000000001,"(6.1411, 100.3515)"
5880,Sekolah Kebangsaan Seri Perdana,primary,education,,Public School,6.13963,100.35132,"(6.1396, 100.3513)"
5881,Sekolah Kebangsaan Bohor,primary,education,,Public School,6.17445,100.40646,"(6.1744, 100.4065)"
5882,Sekolah Jenis Kebangsaan (Cina) Soon Jian,primary,education,,Public School,6.18206,100.37604,"(6.1821, 100.376)"
5883,Sekolah Jenis Kebangsaan (Tamil) Thiruvalluvar,primary,education,,Public School,6.17994,100.36614,"(6.1799, 100.3661)"
5884,Sekolah Menengah Kebangsaan Agama Kedah,cluster,education,,Public School,6.1395,100.34680999999999,"(6.1395, 100.3468)"
5885,Sekolah Jenis Kebangsaan (Cina) Pumpong,primary,education,,Public School,6.17946,100.36514,"(6.1795, 100.3651)"
5886,Sekolah Kebangsaan Taman Aman,primary,education,,Public School,6.18034,100.36548,"(6.1803, 100.3655)"
5887,Sekolah Kebangsaan Mergong,primary,education,,Public School,6.13355,100.34572,"(6.1335, 100.3457)"
5888,Maktab Mahmud Pokok Sena,secondary,education,,Public School,6.148208,100.42541999999999,"(6.1482, 100.4254)"
5889,Sekolah Menengah Kebangsaan Langgar,secondary,education,,Public School,6.14099,100.42819,"(6.141, 100.4282)"
5890,Klinik Kesihatan Bandar Alor Setar,clinic,healthcare,,Government,6.1414,100.37105,"(6.1414, 100.371)"
5891,Kedah Medical Centre,hospital,healthcare,,Private,6.1488026,100.36937879999999,"(6.1488, 100.3694)"
5892,Klinik Desa Suka Menanti,clinic,healthcare,,Government,6.158061,100.366837,"(6.1581, 100.3668)"
5893,Hospital Sultanah Bahiyah,hospital,healthcare,,Government,6.148404,100.406788,"(6.1484, 100.4068)"
5894,Klinik Desa Hutan Kampung,clinic,healthcare,,Government,6.161459,100.40294,"(6.1615, 100.4029)"
5895,Klinik Kesihatan Dato Kumbar,clinic,healthcare,,Government,6.121003,100.399488,"(6.121, 100.3995)"
5896,Klinik Kesihatan Langgar,clinic,healthcare,,Government,6.14762,100.42497,"(6.1476, 100.425)"
5897,Anak Bukit,ktm komuter,transportation,KTM Komuter Northern Sector,,6.183278,100.374655,"(6.1833, 100.3747)"
5898,Sekolah Menengah Kebangsaan St John,secondary,education,,Public School,6.180540000000001,116.23601000000001,"(6.1805, 116.236)"
5899,Sekolah Kebangsaan St John,primary,education,,Public School,6.18048,116.23613,"(6.1805, 116.2361)"
5900,Sekolah Kebangsaan Selupoh,primary,education,,Public School,6.19562,116.23025,"(6.1956, 116.2302)"
5901,Sekolah Kebangsaan Tambalang,primary,education,,Public School,6.18996,116.19514,"(6.19, 116.1951)"
5902,Sekolah Kebangsaan Laya-Laya,primary,education,,Public School,6.16323,116.16711000000001,"(6.1632, 116.1671)"
5903,Sekolah Kebangsaan Bolong,primary,education,,Public School,6.20474,116.2049,"(6.2047, 116.2049)"
5904,Klinik Desa Bolong,clinic,healthcare,,Government,6.20472,116.20583,"(6.2047, 116.2058)"
5905,Klinik Desa Simpangan,clinic,healthcare,,Government,6.21056,116.20278,"(6.2106, 116.2028)"
5906,Sekolah Menengah Kebangsaan Kota Marudu,secondary,education,,Public School,6.49568,116.76265,"(6.4957, 116.7626)"
5907,Sekolah Kebangsaan Simpangan,primary,education,,Public School,6.464230000000001,116.75126999999999,"(6.4642, 116.7513)"
5908,Sekolah Kebangsaan Ranau,primary,education,,Public School,6.50685,116.74765,"(6.5068, 116.7476)"
5909,Sekolah Menengah Kebangsaan Kota Marudu Ii,secondary,education,,Public School,6.5151900000000005,116.78352,"(6.5152, 116.7835)"
5910,Sekolah Jenis Kebangsaan (Cina) Khoi Ming,primary,education,,Public School,6.519419999999999,116.75478000000001,"(6.5194, 116.7548)"
5911,Sekolah Kebangsaan Kota Marudu Ii,primary,education,,Public School,6.52264,116.76925,"(6.5226, 116.7692)"
5912,Sekolah Kebangsaan Pekan Kota Marudu,primary,education,,Public School,6.51973,116.75253000000001,"(6.5197, 116.7525)"
