TargetB,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,2,7,1,4,20.0,20.0,12.71,20.0,20,57,13,33,48,6,15,18,A,1,15,46.0,F,1,86700.0,31,75367
1,2,6,1,3,15.0,11.5,9.17,15.0,17,45,14,35,39,6,17,17,A,0,14,30.0,M,1,136800.0,30,75367
0,2,12,1,5,50.0,25.0,15.83,25.0,18,122,13,34,74,6,16,30,A,0,21,44.0,F,0,51100.0,38,55792
1,5,14,4,10,5.0,5.4,6.93,5.5,15,130,14,28,64,6,13,25,A,1,43,59.15897112857484,F,0,64000.0,19,0
0,1,18,1,12,10.0,10.0,4.5,10.0,18,125,7,25,63,3,11,28,A,1,21,59.15897112857484,F,1,42700.0,36,47310
1,2,8,1,3,24.0,17.0,11.25,24.0,16,80,14,34,56,6,15,22,A,0,39,31.0,F,0,43900.0,31,47310
1,8,11,7,8,6.0,7.13,6.64,7.14,15,41,11,30,34,5,15,14,S,1,13,71.0,M,1,111100.0,34,65232
0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,18,51.0,M,1,112500.0,31,68159
0,5,5,3,3,20.0,20.0,20.0,20.0,15,32,14,32,30,6,15,13,S,1,38,41.0,M,0,137500.0,25,88241
0,1,13,1,11,20.0,20.0,6.54,20.0,26,130,9,27,65,4,12,27,A,1,20,59.15897112857484,F,0,81300.0,34,0
0,3,15,2,7,15.0,11.67,9.27,12.5,16,91,14,34,59,5,14,24,S,1,16,66.0,M,0,46200.0,38,0
0,5,10,4,8,15.0,12.8,10.6,12.25,17,64,14,34,58,6,16,20,S,1,49,41.0,M,1,62700.0,29,60845
1,2,29,1,16,20.0,20.0,10.55,20.0,24,128,12,33,84,6,16,36,S,1,20,59.15897112857484,F,0,30700.0,29,0
1,11,43,8,25,5.0,5.27,4.3,5.13,17,128,10,31,84,5,16,35,S,1,51,68.0,F,1,19500.0,23,27089
0,2,12,2,8,12.0,12.5,9.67,12.5,18,75,8,25,47,4,13,18,S,1,51,57.0,M,1,28800.0,19,27089
1,2,7,1,6,24.0,21.0,16.57,18.0,20,76,13,32,56,6,16,22,A,1,49,50.0,U,1,68300.0,31,58413
1,6,10,2,3,12.0,11.83,11.1,11.5,15,53,14,36,46,6,17,19,A,1,43,77.0,M,1,43200.0,29,35412
0,2,4,1,2,31.0,30.0,25.25,29.0,18,44,13,35,41,6,17,18,A,0,39,59.15897112857484,F,0,50600.0,28,0
1,3,6,2,5,40.0,34.67,23.67,36.0,16,52,15,37,50,6,17,20,S,1,35,44.0,M,1,111000.0,33,46974
1,3,3,2,2,15.0,11.67,11.67,10.0,18,33,13,31,28,6,14,12,A,0,49,51.0,M,1,82100.0,16,46974
1,0,11,0,9,18.0,0.0,10.55,14.224430812041488,25,126,11,11,70,6,6,31,A,1,36,76.0,M,1,55600.0,34,43423
1,2,10,0,2,21.0,20.5,15.9,14.224430812041488,26,63,10,32,52,5,5,21,A,0,42,61.0,F,0,87500.0,11,42819
1,2,28,2,19,10.0,7.5,6.36,7.5,10,120,27,46,91,5,13,31,A,1,38,59.15897112857484,F,0,58200.0,23,0
1,2,4,1,2,15.0,13.0,11.5,15.0,18,41,12,31,32,6,14,13,A,0,36,42.0,F,0,46300.0,33,45560
0,3,3,1,1,20.0,16.67,16.67,5.0,20,33,13,29,28,6,13,11,A,0,51,47.0,F,1,32200.0,26,30032
0,2,21,1,12,10.0,7.5,3.9,10.0,18,90,12,31,61,5,14,26,A,1,43,59.15897112857484,F,0,59400.0,26,0
0,2,3,1,1,16.0,13.0,12.0,10.0,26,33,9,27,29,4,12,11,A,0,43,59.15897112857484,F,0,47100.0,30,0
0,1,1,0,0,30.0,30.0,30.0,14.224430812041488,16,16,12,17,14,5,5,6,F,0,36,62.0,F,0,45400.0,35,43017
0,3,20,0,10,6.0,9.0,6.2,14.224430812041488,15,123,13,31,73,6,6,30,S,1,45,42.0,M,1,40100.0,31,35966
0,2,8,2,8,15.0,15.0,9.63,15.0,15,129,11,23,58,4,10,24,A,1,51,59.15897112857484,M,0,34300.0,28,21558
1,6,19,4,11,6.0,6.33,6.11,6.5,16,105,13,32,70,5,15,28,S,1,16,69.0,M,1,68700.0,40,60598
1,6,9,2,4,7.0,6.83,6.0,6.5,16,75,13,30,43,6,14,18,A,0,26,31.0,F,0,68500.0,42,39333
0,2,26,0,14,15.0,14.0,7.69,14.224430812041488,15,130,10,27,77,3,3,29,E,1,21,22.0,F,1,57400.0,34,40931
1,7,13,6,9,5.0,5.57,5.38,5.67,17,67,12,28,47,6,16,20,S,1,21,57.0,F,0,57400.0,34,40931
1,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,N,0,13,55.0,M,1,145300.0,34,90240
1,1,4,0,3,15.0,15.0,7.5,14.224430812041488,26,65,10,29,42,4,4,16,A,0,12,35.0,F,1,91000.0,18,72882
0,1,1,0,0,15.0,15.0,15.0,14.224430812041488,16,16,11,16,13,4,4,5,F,0,12,27.0,F,1,91000.0,20,72882
0,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,N,0,42,58.0,F,0,97500.0,42,66828
1,1,7,0,5,18.0,18.0,11.14,14.224430812041488,24,115,9,24,55,4,4,23,A,1,17,71.0,F,1,58400.0,17,45176
1,6,18,2,6,5.0,8.33,7.67,7.5,4,65,18,33,52,4,12,15,A,1,11,59.15897112857484,M,0,88400.0,0,0
1,4,7,3,6,10.0,12.5,10.29,10.0,17,44,6,14,19,1,5,7,E,1,35,59.15897112857484,U,0,89600.0,22,0
0,4,7,2,4,15.0,12.5,10.86,15.0,15,41,7,15,17,2,6,7,E,0,34,59.15897112857484,U,0,65400.0,15,0
0,2,17,1,9,10.0,7.5,5.24,5.0,18,87,14,32,63,5,13,23,A,1,41,74.0,F,1,42800.0,35,51052
1,2,8,1,2,25.0,25.0,15.75,25.0,23,77,13,34,58,6,16,23,A,0,39,62.0,M,1,46000.0,49,51052
1,5,19,4,16,20.0,8.4,5.74,8.75,17,122,13,32,76,6,16,32,S,1,51,59.15897112857484,M,0,31000.0,28,23500
0,4,6,2,2,15.0,5.75,6.83,5.5,18,32,13,30,28,6,15,13,A,0,36,59.15897112857484,F,0,33400.0,28,0
1,3,9,3,7,30.0,26.67,17.22,26.67,23,92,13,35,64,6,17,26,A,0,49,24.0,M,1,72400.0,33,63009
0,4,7,4,5,16.0,29.0,25.14,29.0,16,44,13,34,43,5,16,17,A,1,40,59.15897112857484,M,0,83400.0,27,0
0,6,17,3,10,5.0,9.67,8.88,11.0,21,67,14,35,57,6,17,22,S,1,49,83.0,F,0,64000.0,24,44888
1,7,26,4,11,5.0,3.86,3.58,4.0,20,88,12,31,63,5,15,23,S,1,10,59.15897112857484,F,0,37500.0,27,0
0,2,3,0,0,10.0,7.5,7.0,14.224430812041488,15,20,12,18,17,5,5,6,N,0,16,59.15897112857484,M,1,64200.0,36,48085
1,1,9,0,4,16.0,16.0,9.22,14.224430812041488,18,87,11,28,57,4,4,20,A,1,45,58.0,F,0,49400.0,26,42047
1,4,4,2,2,10.0,9.25,9.25,10.5,23,32,12,26,25,6,12,10,A,0,42,59.15897112857484,M,0,79300.0,32,0
1,5,13,4,10,10.0,10.0,8.31,10.0,19,93,13,32,58,6,16,24,S,1,51,62.0,F,0,45300.0,28,36735
1,4,12,2,7,13.0,11.5,11.08,11.0,18,86,8,25,48,4,13,20,S,1,51,74.0,F,0,45300.0,28,0
1,4,16,3,13,12.0,10.5,9.19,10.67,16,130,9,20,55,4,9,20,S,1,33,71.0,M,0,42800.0,30,40054
1,4,16,3,12,11.0,9.5,8.44,9.33,17,126,15,36,73,6,16,30,A,1,28,70.0,F,1,49200.0,40,40054
0,3,8,3,7,18.0,17.33,13.63,17.33,16,80,16,38,60,6,17,24,A,0,27,70.0,M,1,40600.0,36,40054
0,2,2,2,2,20.0,15.0,15.0,15.0,16,28,12,25,23,5,11,10,A,0,30,45.0,F,1,39000.0,42,40054
0,2,3,1,2,27.0,26.0,22.33,25.0,19,33,18,36,48,7,15,18,A,0,27,74.0,M,1,40600.0,36,40054
0,2,22,2,13,10.0,9.0,8.0,9.0,18,130,12,32,80,5,14,31,A,1,39,47.0,F,1,54700.0,30,44658
0,3,11,1,5,21.0,19.0,11.55,21.0,16,76,13,35,57,6,17,23,A,1,30,76.0,F,1,40700.0,48,44658
1,6,15,6,10,5.0,5.0,4.87,5.0,16,68,13,34,53,6,17,22,S,1,42,51.0,M,1,83800.0,42,43494
0,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,15,3,7,6,N,0,43,45.0,F,0,42600.0,23,32989
0,2,4,0,1,20.0,15.0,8.75,14.224430812041488,15,40,11,29,28,5,5,12,A,0,51,47.0,M,1,30000.0,22,24102
0,1,14,0,6,15.0,15.0,9.5,14.224430812041488,16,103,12,30,66,5,5,26,A,1,39,77.0,F,0,40200.0,30,18750
1,2,9,1,4,20.0,18.0,13.56,16.0,25,95,11,32,62,6,16,25,A,1,51,59.15897112857484,F,0,25300.0,29,22654
0,2,6,1,2,15.0,12.5,9.17,10.0,27,81,9,26,47,4,12,18,A,0,43,51.0,U,1,45500.0,22,24084
1,9,23,5,13,2.0,3.78,3.26,4.0,16,123,12,33,67,6,17,30,S,1,51,53.0,F,1,24000.0,18,29167
1,5,27,4,13,15.0,7.6,5.11,8.0,17,111,7,21,65,4,13,27,S,1,51,59.15897112857484,F,0,28300.0,15,22720
1,8,36,4,20,5.0,7.75,7.75,9.25,15,126,5,21,74,3,12,30,S,1,0,59.15897112857484,F,0,49500.0,20,36364
1,4,22,0,13,5.0,5.0,4.41,14.224430812041488,18,130,11,30,71,5,5,30,S,1,51,56.0,M,0,31800.0,19,0
0,5,20,3,10,5.0,5.0,4.15,5.0,16,125,12,29,66,5,13,28,S,1,44,77.0,M,0,49500.0,20,0
0,6,14,2,6,4.0,4.17,3.64,3.75,15,105,14,32,59,6,15,25,S,1,51,59.15897112857484,F,0,19800.0,20,0
1,6,6,3,3,7.0,5.33,5.33,5.67,18,32,7,23,22,4,11,9,A,0,51,53.0,M,0,22400.0,25,28100
0,2,14,1,7,21.0,21.0,13.79,21.0,23,124,12,33,70,6,16,30,A,1,44,84.0,F,0,22400.0,27,21620
0,5,25,2,11,5.0,3.4,2.92,4.0,18,105,13,32,67,6,15,26,S,1,35,79.0,F,1,63200.0,31,37165
1,6,11,5,6,10.0,11.33,9.45,11.6,17,45,28,50,56,6,17,18,A,1,45,31.0,F,1,29500.0,26,33697
0,2,11,1,8,20.0,15.0,8.82,10.0,26,127,10,31,68,5,15,30,A,1,48,59.15897112857484,M,1,45600.0,33,44415
1,8,16,5,6,4.0,4.13,3.69,3.8,16,67,13,34,50,6,17,21,A,0,45,65.0,F,1,46300.0,35,44415
0,4,10,2,4,14.0,15.75,12.0,12.0,23,53,15,37,47,6,17,18,S,1,45,85.0,F,0,36500.0,32,32643
0,1,14,0,6,12.0,12.0,11.5,14.224430812041488,18,92,12,27,61,4,4,20,A,1,43,35.0,M,0,34800.0,29,40104
1,6,8,3,4,8.0,9.33,7.75,9.67,18,78,14,33,52,6,14,19,A,1,51,69.0,M,0,26900.0,25,36787
1,4,11,2,6,10.0,12.5,9.55,15.0,15,102,19,40,79,9,19,35,A,1,38,79.0,F,1,48300.0,18,41062
1,3,14,1,9,3.0,8.67,5.14,10.0,9,112,18,37,72,6,14,29,S,1,25,59.15897112857484,U,1,44800.0,9,41062
0,6,6,2,2,3.0,3.67,3.67,2.5,18,26,6,19,16,4,11,9,N,1,39,65.0,F,1,57900.0,26,36141
1,4,5,3,3,10.0,10.25,9.2,10.33,16,33,14,31,29,6,15,13,A,1,40,67.0,F,0,63000.0,27,53142
1,3,9,2,4,33.0,31.33,21.0,30.5,19,75,15,37,55,6,17,22,A,1,51,81.0,M,0,29700.0,27,0
1,9,12,7,9,7.0,5.44,5.58,5.57,16,51,15,33,39,6,16,16,S,1,49,62.0,M,0,37200.0,40,0
0,2,10,2,8,15.0,13.0,8.4,13.0,19,127,12,31,64,5,13,28,A,1,43,73.0,F,0,61800.0,19,42251
0,4,17,2,11,10.0,5.0,6.88,2.5,20,111,11,29,69,4,13,25,A,1,49,41.0,F,1,66200.0,21,0
0,3,21,1,13,10.0,10.0,6.81,10.0,16,129,11,31,75,4,13,31,A,1,40,46.0,M,0,57000.0,28,38728
1,2,14,2,9,14.0,14.0,10.29,14.0,17,88,15,34,66,6,15,24,S,1,53,70.0,M,0,48400.0,25,37412
0,3,11,1,5,50.0,43.33,24.55,30.0,19,77,13,35,64,6,17,25,A,0,43,54.0,F,1,39000.0,18,38962
1,2,15,0,7,15.0,15.0,12.33,14.224430812041488,18,93,13,34,69,6,6,26,A,1,43,36.0,F,1,21900.0,22,49375
0,2,4,2,4,25.0,25.0,25.0,25.0,24,44,11,21,22,5,10,11,A,1,27,35.0,M,1,41100.0,44,29089
0,7,16,4,7,9.0,9.14,7.75,8.75,19,65,12,31,51,6,17,22,S,1,41,51.0,F,1,42100.0,47,38796
0,12,20,8,13,4.0,5.0,4.9,5.0,15,56,13,32,47,6,17,21,S,1,41,67.0,M,1,30400.0,17,38796
1,2,3,1,1,20.0,8.5,12.33,12.0,15,32,13,28,26,5,11,10,A,0,40,74.0,M,1,63300.0,35,38796
1,4,9,4,8,50.0,36.25,25.11,36.25,21,105,13,32,63,6,17,27,A,1,41,80.0,M,0,29500.0,0,0
1,4,4,2,2,10.0,8.75,8.75,10.0,19,31,12,27,26,6,13,11,A,0,28,75.0,F,1,52100.0,48,42920
0,5,21,3,7,11.0,12.0,7.14,7.67,23,69,13,35,59,6,17,24,A,1,51,59.15897112857484,M,0,29700.0,37,39914
1,1,5,1,4,20.0,20.0,10.4,20.0,20,98,12,26,54,4,9,19,A,0,51,49.0,M,0,18400.0,19,31950
0,5,19,3,10,14.0,11.8,10.63,12.33,17,86,14,35,71,6,17,26,S,1,53,60.0,M,0,36800.0,29,31950
1,2,4,1,2,25.0,15.0,15.0,5.0,15,76,13,28,39,5,11,14,A,0,45,79.0,M,1,31300.0,24,31950
1,2,36,1,16,14.0,14.5,8.5,15.0,17,129,6,16,67,3,9,27,A,1,43,62.0,U,0,38900.0,35,33047
0,5,7,3,3,6.0,5.2,5.14,4.67,18,29,12,24,23,6,12,10,A,1,51,69.0,M,0,33400.0,28,33920
0,3,29,1,12,13.0,14.33,9.1,15.0,20,128,13,34,81,6,16,33,S,1,49,69.0,F,0,43500.0,34,47500
1,2,18,0,11,10.0,10.0,6.06,14.224430812041488,25,127,11,31,75,5,5,30,A,1,43,70.0,F,0,42300.0,29,41861
0,3,12,2,10,10.0,10.0,7.25,10.0,17,126,13,28,64,6,13,27,A,1,44,80.0,M,0,59500.0,31,44605
1,1,2,1,1,6.0,15.0,10.5,15.0,15,17,11,16,14,4,6,5,N,1,38,83.0,F,0,57500.0,22,44605
1,4,23,1,10,6.0,6.0,3.52,6.0,17,103,13,25,56,6,11,24,S,1,38,75.0,M,1,45900.0,33,39954
0,2,9,2,6,30.0,40.0,17.11,40.0,16,88,15,35,62,6,16,26,A,0,41,67.0,F,0,36500.0,24,37109
0,7,9,4,5,10.0,8.43,7.89,8.75,17,41,12,31,33,6,16,15,S,1,51,65.0,F,1,31500.0,32,49219
0,4,6,3,3,5.0,5.0,5.17,5.0,18,33,12,27,27,6,14,12,S,1,43,79.0,F,0,39000.0,28,0
0,2,14,1,11,10.0,12.5,10.5,15.0,15,127,12,32,75,5,14,32,L,1,51,59.15897112857484,M,0,63500.0,19,38742
1,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,51,59.15897112857484,F,0,28200.0,20,0
0,2,3,0,0,10.0,7.5,8.33,14.224430812041488,16,20,12,18,17,5,5,6,N,0,51,59.15897112857484,F,0,27900.0,25,22065
0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,F,0,51,69.0,F,1,28100.0,22,23157
1,2,5,0,3,20.0,15.0,20.0,14.224430812041488,18,88,14,26,47,6,6,18,A,0,51,64.0,M,1,27700.0,28,22716
0,3,13,0,6,10.0,6.67,6.31,14.224430812041488,15,123,11,29,64,4,4,26,A,1,39,35.0,M,1,58500.0,38,48556
1,1,18,0,7,10.0,10.0,11.5,14.224430812041488,18,126,13,26,85,5,5,27,A,1,53,84.0,M,1,32300.0,35,29982
1,3,12,0,6,10.0,10.0,10.25,14.224430812041488,18,81,13,35,62,6,6,25,A,1,51,47.0,M,1,37700.0,14,0
0,2,2,2,2,16.0,13.0,13.0,13.0,22,35,10,25,24,4,11,10,A,0,35,29.0,M,0,96900.0,21,62244
0,6,16,4,9,10.0,11.67,10.44,12.75,21,76,13,32,62,6,17,24,S,1,15,73.0,M,1,112500.0,46,64504
0,2,5,0,1,20.0,15.0,10.0,14.224430812041488,18,45,13,33,37,6,6,15,A,0,27,59.15897112857484,F,0,48300.0,32,0
1,5,16,3,12,7.0,8.0,5.69,7.67,18,126,14,35,72,6,17,31,S,1,49,59.15897112857484,F,0,51900.0,28,62000
1,2,5,1,3,15.0,12.5,9.0,15.0,16,80,12,23,46,5,9,15,A,0,14,59.15897112857484,F,0,139500.0,34,0
0,7,20,5,9,5.0,4.57,4.1,4.4,16,57,22,42,79,11,22,33,A,1,1,32.0,M,0,134800.0,0,92295
0,2,12,1,7,15.0,12.5,11.83,10.0,18,101,13,33,62,6,15,26,A,1,14,46.0,F,1,158300.0,36,105303
1,1,1,1,1,15.0,15.0,15.0,15.0,16,16,10,15,13,4,6,5,F,0,14,22.0,M,1,178100.0,26,105303
1,1,5,0,3,15.0,15.0,12.0,14.224430812041488,19,104,10,22,54,4,4,20,A,0,41,46.0,F,0,52200.0,29,0
0,5,11,0,4,13.0,11.4,8.73,14.224430812041488,18,104,13,32,63,6,6,25,A,1,35,44.0,M,1,153100.0,23,82313
0,4,9,2,4,20.0,17.5,13.56,17.5,8,53,22,42,58,9,18,23,F,1,35,35.0,M,1,153100.0,26,82313
0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,15,13,5,7,6,F,0,35,38.0,F,1,100300.0,21,82313
0,2,8,2,6,16.0,15.0,9.88,15.0,16,77,14,31,55,6,13,20,S,1,12,41.0,F,1,100300.0,26,82313
0,1,1,0,0,30.0,30.0,30.0,14.224430812041488,20,20,11,17,16,5,5,6,F,0,41,76.0,F,1,33400.0,40,47836
0,1,9,0,6,15.0,15.0,10.56,14.224430812041488,27,93,10,30,59,4,4,23,A,1,44,55.0,F,1,65900.0,31,53015
0,7,16,3,7,25.0,14.57,11.31,13.0,17,68,14,34,57,6,17,23,A,1,35,69.0,F,0,122800.0,25,0
0,1,16,0,9,19.0,19.0,12.0,14.224430812041488,16,93,13,31,66,5,5,24,A,1,49,59.15897112857484,F,0,52800.0,27,0
0,0,11,0,4,18.0,0.0,12.45,14.224430812041488,27,111,7,7,51,2,2,19,A,0,35,59.15897112857484,F,0,96300.0,27,0
1,4,4,3,3,12.0,10.5,10.5,10.67,17,29,13,24,26,6,12,10,A,1,40,59.15897112857484,M,0,69600.0,28,0
1,5,9,3,4,10.0,8.0,6.89,9.0,21,57,6,24,37,4,13,16,A,0,40,66.0,F,1,69600.0,28,65435
0,6,45,4,17,10.0,17.5,16.24,16.0,22,128,12,34,87,5,16,32,S,1,35,59.15897112857484,F,1,55700.0,32,52688
0,5,13,3,9,17.0,15.4,12.46,15.0,19,128,16,35,85,6,17,32,S,1,49,69.0,M,1,59100.0,25,62592
1,4,5,1,2,10.0,9.0,8.2,10.0,16,44,12,30,34,6,14,14,A,0,51,36.0,M,1,43800.0,33,42359
0,3,3,1,1,25.0,20.0,20.0,25.0,19,32,13,28,26,6,13,11,A,0,49,59.15897112857484,M,0,55100.0,30,73684
0,1,7,0,3,15.0,15.0,9.71,14.224430812041488,27,104,9,29,60,4,4,23,A,1,37,73.0,F,1,53200.0,19,55043
0,2,2,1,1,3.0,11.5,11.5,3.0,15,16,12,17,14,4,6,5,F,0,36,47.0,F,0,84100.0,28,55043
1,4,35,3,20,5.0,2.0,2.97,2.0,19,129,5,16,62,3,9,28,S,1,49,77.0,M,1,42100.0,29,45642
0,2,17,1,10,11.0,10.0,3.59,9.0,18,125,11,26,57,4,10,25,A,1,36,64.0,M,0,48700.0,28,44830
1,1,11,0,4,100.0,10.0,18.18,14.224430812041488,18,102,10,25,57,4,4,22,A,0,36,59.15897112857484,M,0,52100.0,28,0
0,3,9,1,4,10.0,11.67,7.89,10.0,16,91,14,31,56,6,13,22,A,0,39,71.0,M,1,46100.0,18,61366
1,2,2,1,1,15.0,10.0,10.0,5.0,18,32,10,23,21,4,9,8,A,0,35,74.0,F,0,119900.0,30,0
1,6,10,4,6,5.0,4.67,4.5,4.5,17,45,12,33,37,6,17,17,A,1,20,58.0,F,1,66600.0,36,66481
0,1,17,0,9,12.0,12.0,10.24,14.224430812041488,26,124,9,21,64,4,4,24,A,1,40,43.0,M,0,62000.0,35,65147
0,2,20,1,12,15.0,15.0,9.6,15.0,21,104,13,33,69,6,16,28,A,1,40,59.15897112857484,F,1,73900.0,38,65147
0,1,10,1,7,16.0,16.0,9.8,16.0,17,114,6,18,45,2,7,18,A,1,46,85.0,F,0,44400.0,35,46960
0,1,8,0,4,20.0,20.0,11.13,14.224430812041488,26,98,10,31,59,5,5,24,A,0,49,59.15897112857484,F,1,43700.0,33,46960
0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,10,14,12,4,6,5,F,0,44,59.15897112857484,F,0,65000.0,26,0
0,1,1,0,0,20.0,20.0,20.0,14.224430812041488,18,18,10,15,12,4,4,5,F,0,51,78.0,F,1,70800.0,36,52067
0,3,3,2,2,12.0,10.67,10.67,11.0,17,24,14,25,24,6,11,9,N,1,39,31.0,M,1,64500.0,34,52067
1,11,33,6,19,3.0,4.73,4.85,5.33,15,129,14,34,80,6,17,34,S,1,39,59.15897112857484,F,0,53700.0,40,0
1,4,7,3,5,12.0,10.5,9.0,10.67,16,53,14,34,40,6,15,15,A,1,36,43.0,F,0,59500.0,25,0
0,0,17,0,10,12.0,0.0,9.94,14.224430812041488,26,125,12,12,78,4,4,26,A,1,0,70.0,M,1,86700.0,0,75533
1,6,20,1,9,5.0,5.0,5.45,5.0,24,123,11,29,67,6,13,28,S,1,51,57.0,F,0,39200.0,30,46771
0,9,14,4,6,10.0,8.11,6.86,8.0,18,103,14,35,52,6,16,21,S,1,41,65.0,U,1,31400.0,38,50263
0,8,12,5,6,5.0,6.13,5.33,5.4,18,40,12,33,37,6,17,16,S,1,21,59.15897112857484,U,0,40900.0,40,0
0,4,16,3,7,6.0,7.75,9.94,8.0,19,68,14,33,60,6,15,21,S,1,4,48.0,U,1,121600.0,32,32793
0,4,12,2,8,9.0,7.75,8.33,7.0,18,114,12,30,61,5,12,26,S,1,30,84.0,U,0,26700.0,35,35122
0,5,23,1,8,7.0,7.0,6.91,9.0,15,76,14,36,61,6,17,24,S,1,10,67.0,F,1,34200.0,40,35122
0,9,25,9,19,5.0,5.0,4.68,5.0,9,78,24,42,71,10,21,29,S,1,21,73.0,F,0,51400.0,27,35122
0,4,18,2,12,10.0,9.25,6.56,8.5,19,119,13,34,70,6,16,33,S,1,8,87.0,F,1,39700.0,33,36291
0,12,60,6,29,10.0,10.75,9.38,10.83,17,128,12,33,94,5,16,40,S,1,25,27.0,F,0,41700.0,16,0
1,7,13,1,3,7.0,7.57,6.08,7.0,15,75,12,29,53,5,13,20,S,1,32,67.0,F,1,79600.0,39,56604
1,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,F,0,31,73.0,M,0,61400.0,34,46893
1,5,12,4,8,11.0,11.8,9.92,12.25,22,65,10,26,45,6,16,20,A,0,20,56.0,M,1,78900.0,30,46893
0,5,8,5,6,15.0,11.0,10.63,11.0,20,41,13,33,37,6,17,16,A,1,26,59.15897112857484,M,0,69900.0,37,0
0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,F,0,13,59.0,F,1,84000.0,45,46893
0,1,2,1,2,10.0,10.0,12.5,10.0,18,21,12,20,17,6,10,8,N,0,17,74.0,M,0,58300.0,21,71148
0,3,17,1,7,5.0,6.33,4.65,7.0,16,119,7,20,57,3,9,23,S,1,21,79.0,F,0,33300.0,24,0
0,2,2,1,1,15.0,14.0,14.0,15.0,21,32,10,24,25,4,10,9,A,0,21,59.0,M,1,46700.0,36,47663
0,1,1,1,1,15.0,15.0,15.0,15.0,26,26,7,18,15,3,8,7,N,0,21,58.0,M,0,33300.0,24,47663
1,2,2,1,1,20.0,13.5,13.5,7.0,18,28,10,22,20,4,9,8,A,0,15,42.0,F,0,68400.0,21,0
1,3,11,1,4,25.0,19.67,13.45,14.0,16,113,13,34,66,6,16,28,S,1,17,59.15897112857484,M,1,67300.0,28,42546
1,4,20,3,11,5.0,5.5,3.15,5.67,15,130,8,20,43,3,8,16,S,1,30,59.0,F,0,22500.0,22,0
1,5,24,2,12,10.0,10.0,15.38,10.0,15,116,12,33,72,6,17,30,S,1,16,53.0,M,1,48000.0,38,45840
0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,17,29.0,M,1,57300.0,30,45840
0,2,9,1,7,15.0,12.5,7.11,15.0,16,116,14,33,62,4,12,27,A,0,16,80.0,F,0,75100.0,33,47879
1,7,22,7,15,10.0,12.14,11.14,12.14,22,85,12,31,63,6,17,25,S,1,12,67.0,F,1,86300.0,36,47879
0,3,7,2,5,7.0,5.67,4.71,6.0,16,75,13,22,40,5,8,13,S,1,14,66.0,M,1,92100.0,31,63697
1,2,3,0,1,17.0,16.0,11.67,14.224430812041488,18,41,11,27,26,5,5,12,A,0,11,81.0,F,1,110100.0,32,63697
1,3,20,2,13,12.0,12.33,6.35,12.5,26,125,9,28,74,4,14,30,A,1,8,69.0,F,1,65500.0,31,51568
0,3,14,2,12,10.0,10.0,7.86,10.0,17,113,13,30,71,6,15,27,S,1,16,55.0,M,1,68800.0,42,51568
0,3,19,2,11,10.0,7.33,5.26,7.5,15,113,9,27,67,3,11,24,A,1,16,59.15897112857484,U,0,69700.0,25,60349
0,5,10,2,4,12.0,11.0,10.3,11.0,19,44,13,35,43,6,17,17,A,0,39,59.15897112857484,M,1,93300.0,30,60349
0,2,14,1,8,15.0,15.0,7.0,15.0,19,104,12,29,62,5,12,24,S,1,21,48.0,F,1,37900.0,24,61541
0,2,2,2,2,20.0,20.0,20.0,20.0,22,29,10,24,23,4,10,9,A,0,18,59.15897112857484,F,0,73500.0,29,61541
1,1,12,0,8,45.0,45.0,17.33,14.224430812041488,19,113,13,26,66,6,6,26,A,1,35,45.0,F,1,87400.0,37,64942
0,3,7,1,2,50.0,38.33,25.71,40.0,15,100,15,35,64,6,16,28,A,0,13,66.0,F,1,271500.0,67,68517
0,1,5,0,3,29.0,29.0,14.8,14.224430812041488,18,93,13,30,52,6,6,22,A,1,13,59.15897112857484,U,1,162100.0,46,68517
1,7,10,4,5,6.0,6.0,5.5,6.0,16,57,13,28,42,6,13,16,A,1,30,52.0,M,1,34700.0,21,40444
0,1,12,0,10,15.0,15.0,8.92,14.224430812041488,18,126,13,30,68,4,4,29,A,1,23,79.0,F,1,105000.0,39,71503
0,2,3,0,1,18.0,17.0,14.67,14.224430812041488,18,41,11,30,32,5,5,13,A,0,15,59.15897112857484,F,0,103300.0,24,0
